178.85	166.86	84.534	0.0014148
8.5915	134.59	83.936	0.0004076
22.674	103.02	82.996	0.00056981
49.16	115.68	68.239	0.0031098
33.876	42.891	70.447	0.0005075
45.782	80.936	58.589	0.00074663
161.76	131.46	87.251	0.00020361
20.698	107.13	85.058	0.0024738
172.17	92.09	66.127	0.0013258
13.582	53.307	79.862	0.010242
5.9382	89.731	86.354	0.0024622
19.454	33.344	78.897	0.00034882
66.108	24.638	42.016	0.002871
109.81	11.164	166.08	0.0053208
88.615	33.54	15.469	0.0018611
2.7486	117.9	76.393	0.00049305
113.06	178.92	26.456	0.0001838
58.589	30.866	36.051	0.00065233
150.93	125.16	47.879	0.00057048
24.83	105.66	90.313	0.0024701
51.917	34.393	50.999	0.00022466
10.789	121.11	72.817	0.0030268
9.2495	89.544	84.018	0.0031348
12.434	77.515	93.709	0.0021946
151.61	46.063	134.98	0.00026656
40.223	35.298	38.159	0.00054166
2.2214	68.696	104.58	0.0039494
91.431	80.838	44.361	0.0057277
103	78.908	12.864	0.0045693
118.3	69.495	26.426	0.0016587
168.57	51.116	117.11	0.0023261
27.38	112.07	57.379	0.0078143
3.2327	34.343	70.708	0.0020283
21.415	67.568	80.501	0.0003532
156.97	84.175	85.099	0.00018605
99.666	77.335	10.055	0.0043668
173.81	51.678	111.04	0.0065015
8.4294	95.279	90.927	0.00071089
81.705	72.061	47.423	0.00027449
171.56	111.7	87.28	0.00098653
21.162	69.996	70.744	0.0089435
35.821	80.44	67.931	0.0016734
22.154	41.179	63.678	0.0042969
0.43048	52.146	81.669	0.0043617
28.456	15.321	74.42	0.00048679
162.73	131.58	91.205	0.0001709
21.222	92.974	82.719	0.0003742
14.429	33.559	79.371	0.0021636
160.74	95.788	75.966	0.0033543
89.538	82.161	12.012	0.0010861
35.168	134.38	81.116	0.00017347
0.68073	32.296	97.272	0.001932
34.339	174.89	100.48	0.0060114
25.222	126.99	122.08	0.00037972
35.546	132.93	77.087	0.00056119
23.697	53.258	58.88	0.00063682
129.39	17.789	148.97	0.0047597
19.512	93.587	80.613	0.0051536
33.99	96.779	75.464	0.01135
8.9847	124.91	81.078	0.016942
37.442	33.651	63.861	0.00031819
166.94	40.172	102.96	0.00039485
21.659	98.607	92.967	0.00013583
27.864	18.217	71.624	0.0035657
132.61	69.84	9.6234	0.00028069
48.787	32.858	41.929	0.0054563
119.43	140.73	62.081	0.0025243
9.2695	107.63	68.678	0.00091872
15.1	98.321	63.489	0.0010184
35.319	101.21	93.005	0.004219
21.449	40.27	78.197	0.00036368
69.876	169.94	151.06	0.00024831
112.42	29.019	158.13	0.0002031
16.334	81.725	91.788	0.0043337
109.78	121.36	35.59	0.00012701
8.6377	121.79	92.334	0.0030543
140.95	118.13	69.934	0.00017311
176.75	50.762	95.302	0.0012441
22.634	72.35	80.637	0.0021063
110.16	121.94	35.385	0.0036058
152.34	159.96	45.116	0.00040445
82.707	83.147	53.716	0.00026795
35.484	80.37	60.187	0.0014233
29.595	65.231	73.129	0.00013966
3.1454	73.072	99.124	0.0002414
21.685	75.645	67.608	0.0002891
33.317	23.215	76.017	0.00064797
12.82	82.071	80.114	0.002512
36.963	81.712	82.455	0.00027009
79.394	21.297	23.448	0.0017913
135.63	75.738	179.37	0.00088713
19.394	99.374	78.871	0.0029935
5.9752	97.963	102.01	0.00066999
78.489	17.102	208.07	0.0028702
56.841	99.496	80.909	0.00047022
21.806	73.733	65.076	0.00046686
171.12	29.07	83.618	0.00085518
33.448	81.29	77.763	0.00038355
37.211	96.701	74.586	0.0013476
124.8	131.4	17.649	0.0094185
120	37.042	4.1018	0.013494
7.8881	76.895	68.089	0.0037808
115.99	72.239	21.303	0.0094424
21.532	136.67	82.647	0.00060051
12.714	99.327	70.516	0.012935
89.888	102.24	49.373	0.0001696
22.692	63.175	69.185	0.010086
27.934	62.135	55.407	0.00038113
170.64	75.556	101.08	0.0016811
2.3546	86.573	64.915	0.0045994
26.899	69.147	100.36	0.00065535
25.302	62.479	69.689	0.0015803
24.644	133	83.942	0.0004436
47.464	32.04	53.342	0.0028994
12.24	85.825	85.242	0.0013139
174.25	61.273	128.95	0.0024695
12.869	151.48	100.47	0.00058552
137.81	22.885	151.69	0.0013744
78.233	86.352	48.606	0.0029626
47.417	14.537	57.331	0.0014547
146.14	97.354	169.95	0.00015729
178.61	134.22	99.951	0.012923
17.152	88.016	100.09	0.00016638
139.72	120.79	76.704	0.00037822
15.992	66.637	93.693	0.00034098
73.689	20.982	179.48	0.00081923
26.523	119.36	71.028	0.01679
6.6041	41.396	71.903	0.0021364
51.594	93.059	89.618	0.0018416
10.659	97.836	95.858	0.0007157
149.53	122.93	74.626	0.00087639
135.14	137	74.891	0.00036538
12.562	52.959	76.832	0.0028909
78.706	135.84	147.95	0.0028731
14.166	72.751	80.954	0.00032713
178.85	152.78	98.968	0.011581
31.89	47.6	57.142	0.00054056
8.6464	73.563	88.692	0.0011849
149.6	39.618	138.16	0.00076721
5.7683	66.641	85.925	0.00043558
172.92	96.786	89.901	0.00097442
151.31	118.22	75.197	0.00069705
93.569	127.03	24.982	0.0010602
86.874	29.03	4.655	0.00095813
167.19	135.25	100.79	0.016626
179.38	72.693	104.64	0.0010922
33.587	138.57	85.85	0.007112
147.21	126.82	87.791	0.004619
165.62	14.328	114.81	0.001192
3.2437	108.77	78.079	0.00090834
169.83	23.097	121.55	0.00090489
120.05	125.27	51.857	0.0028606
6.3175	63.051	51.705	0.0014948
29.668	80.145	65.063	0.0059998
16.109	156.68	85.339	0.00085458
23.581	54.803	68.06	0.0035432
4.9536	126.18	74.933	0.00087314
2.5466	46.499	96.325	0.00035785
43.619	92.06	69.772	0.00022827
21.668	69.525	84.12	0.00048977
143.91	175.75	47.346	0.00016292
55.246	21.195	46.83	0.0074609
4.9677	139.83	85.63	0.0022382
3.1037	67.093	96.471	0.00062208
162.79	98.985	77.308	0.00033488
27.48	135.98	104.96	0.00094999
3.7951	24.79	76.486	0.00055602
57.425	88.514	56.701	0.00050485
169.9	40.901	97.675	0.0063071
17.727	85.619	77.993	0.0051047
13.913	68.242	84.028	0.00013679
153.68	130.42	92.003	0.00023506
156.17	37.637	115.23	0.00063044
6.5478	113.5	77.833	0.00062578
179.35	133.71	88.165	0.00056039
171.72	59.063	122.3	0.00019365
37.021	63.6	69.116	0.0005621
88.021	37.752	19.899	0.00038413
3.0151	121.43	85.109	0.00059885
173.93	87.107	102.05	0.00087004
84.62	10.129	12.773	0.0021688
22.262	70.888	84.483	0.00067556
151.84	113.92	46.09	0.0013491
17.203	129.68	90.254	0.0030667
177.35	18.626	89.327	0.00019699
67.237	8.19	37.728	0.0026167
3.2909	100.8	79.054	0.0009987
24.55	32.296	67.407	0.0056618
19.1	85.589	78.086	0.0010541
14.918	39.139	94.427	0.00031184
0.98732	71.279	83.954	0.00029819
26.22	31.767	67.375	0.00023058
12.188	94.597	76.798	0.0017074
28.25	68.837	71.218	0.0059087
6.4972	63.001	78.014	0.00046671
76.841	4.2494	181.76	0.0034557
14.118	124.57	69.492	0.00042682
122.48	23.578	150.73	0.0034358
175.93	36.592	106.51	0.0016425
88.685	5.5023	5.2942	0.00057321
158.65	137.01	91.644	0.0079816
50.617	84.648	57.879	0.00037719
4.1875	44.877	76.493	0.0077334
40.421	95.379	75.96	0.013745
105.28	18.943	4.8562	0.00083706
35.833	87.355	55.647	0.001518
165.04	31.272	131.41	0.00040217
21.879	57.955	74.627	0.00080747
12.408	126.67	76.546	0.0011597
36.496	78.846	57.741	0.0019088
45.286	83.356	69.459	0.00013378
23.091	130.92	118.64	0.00011846
166.61	103.14	85.857	0.0021715
23.094	48.192	71.649	0.0061778
62.44	154.3	171.25	0.0045052
29.561	67.892	80.438	0.0046986
45.364	82.79	69.903	0.0010764
157.16	9.503	117.58	0.00020684
10.45	64.471	91.056	0.00037949
46.739	9.7164	41.782	0.0089932
29.391	103.05	66.137	0.00045079
126.53	104.97	98.385	0.0018837
3.3061	100.68	78.469	0.0025618
179.81	32.144	70.175	0.0014646
164.32	39.97	94.048	0.00032708
4.6614	136.6	82.424	0.0047746
19.21	110.64	85.078	0.00073417
20.157	71.302	73.106	0.00073624
181.45	67.328	98.204	0.0030257
8.7761	60.808	71.871	0.00071717
177.23	147.65	87.782	0.00055453
133.38	126.19	58.894	0.00035134
14.829	129.22	146.69	0.0048304
12.334	35.08	80.645	0.015917
17.718	89.599	80.468	0.0015734
20.196	82.466	87.187	0.0042834
176.24	96.84	117.73	0.00043023
9.5784	60.47	91.775	0.0023231
173.37	126.25	100.14	0.0012948
163.16	72.905	67.319	0.00089367
16.092	63.873	65.048	0.00035828
26.605	79.315	86.244	0.002377
155.1	115.19	54.061	0.00052632
19.615	64.203	80.932	0.0011218
176.03	121.14	92.937	0.0022085
13.315	86.708	92.373	0.006444
3.7558	111.48	78.96	0.00091348
7.2974	103.7	66.46	0.00061904
160.37	142.3	91.359	0.0014987
129.32	70.252	49.483	0.00026271
97.543	28.496	13.651	0.0010075
34.045	50.367	77.295	0.00016584
1.1992	118.52	70.727	0.013088
127.25	85.794	88.249	0.0010834
14.835	43.414	86.162	0.0010653
17.839	104.76	86.844	0.00030585
6.2252	154.86	116.61	0.00035387
11.153	23.558	73.66	0.00076255
47.155	46.288	83.463	0.0011288
26.792	66.311	52.66	0.00043317
9.4748	61.023	69.604	0.00039065
177.26	85.623	87.83	0.00085008
42.715	16.541	52.832	0.0016508
166.71	26.991	120.79	0.0024721
32.934	70.252	87.27	0.00086778
174.09	105.56	105.91	0.00024355
3.4666	175.17	101.77	0.003247
145.45	152.25	75.084	0.0018937
134.8	136.72	65.808	0.00074862
15.126	49.591	95.108	0.004479
38.904	51.986	54.206	0.0055263
177.21	76.542	115.86	0.00068585
29.534	22.069	60.145	0.0041955
176.97	119.44	90.92	0.0018509
154.44	6.5803	119.71	0.0031556
13.466	99.933	63.84	0.00074881
73.903	149.31	178.04	0.0030388
17.333	103.23	97.247	0.00040232
8.1675	74.803	81.033	0.0033411
17.65	90.818	79.63	0.0010756
23.473	36.171	74.815	0.0023806
152.2	145.1	80.108	0.0012957
5.9539	84.8	77.079	0.0021752
15.175	76.81	58.321	0.0013133
160.53	105.98	82.647	0.0056259
173.1	78.65	91.862	0.00025762
97.947	25.259	163.44	0.0030176
138.88	32.838	145.16	0.011985
135.59	101.02	55.71	0.00093969
167.43	146.87	73.383	0.0080899
176.21	44.082	109.65	0.0015537
71.412	71.866	30.557	0.0010237
23.335	103.44	71.981	0.0081843
17.291	72.481	73.631	0.0031063
180.62	138.99	101.19	0.012074
151.49	124.43	89.559	0.015203
42.763	30.876	72.761	0.001034
139.36	24.41	112.68	0.00083348
16.012	103.8	67.503	0.0014888
15.199	143.59	76.036	0.0041086
164.91	127.93	89.909	0.0010743
39.806	99.173	80.938	0.00099282
24.878	82.382	77.521	0.0052607
17.102	103.79	89.37	0.0022846
64.063	5.8239	36.051	0.0082985
12.944	93.116	83.083	0.00059786
172.61	86.66	81.237	0.00028588
17.815	57.306	73.396	0.00068491
51.859	158.88	136.89	0.00097527
6.7986	53.298	77.957	0.001377
8.0818	55.605	65.081	0.0069015
96.339	23.132	18.781	0.0030581
162.79	102.31	29.149	0.0024805
173	107.32	118.83	0.0087947
13.915	49.967	93.748	0.0013854
30.226	21.474	67.002	0.0034295
143.37	97.171	76.134	0.00064656
8.1028	78.681	81.895	0.0010945
11.766	115.28	72.656	0.0039575
9.2406	30.124	75.491	0.010069
29.148	98.27	89.713	0.00068371
91.653	25.288	16.795	0.00024804
49.4	29.36	40.453	0.00049234
8.2529	101.48	72.047	0.0026674
359.59	127.8	58.762	0.0023922
